lid,city,endtime,title,url,price,changed,content,zipcode,library,imageurl,teaser,street,status,longitude,starttime,latitude,_id,id,streamtime
1,Aarhus,2014-10-07 17:00:00,BookTalks,https://www.aakb.dk/node/11031,0,2014-09-25T09:42:06,"
<p>Hovedbibliotekets bogslugere inviterer til BookTalks 4 gange i oktober. Personale fra biblioteket, samt indbudte gæster fra det litterære miljø i Aarhus vil præsentere deres egne favoritudgivelse fra 2014.</p>
<p>Sidst i programmet er publikum desuden velkomne til at byde ind med deres bedste læseoplevelser fra årets udgivelser.</p>
<p>Hvor: Lille Scene</p>
<p>Gæsteforfattere:</p>
<p>- Thøger Jensen</p>
<p>- Daniel Boysen Pedersen</p>
<p>- Kirsten Ahlburg</p>
<p>&nbsp;</p>
<p>Øvrige BookTalks:</p>
<p>Tirsdag d. 14. oktober 16.00-17.00</p>
<p>Gæsteforfattere:</p>
<p>- Inger Gammelgaard Madsen</p>
<p>- Brian P. Ørnbøl</p>
<p>- Poul Lynggaard Damgaard</p>
<p>- Connie Warnick Aagaard</p>
<p>&nbsp;</p>
<p>Tirsdag d. 21. oktober 16.00-17.00</p>
<p>Gæsteforfattere:</p>
<p>- Louise Juhl Dalsgaard</p>
<p>- Morten Leth Jacobsen</p>
<p>- Mads Mygind</p>
<p>&nbsp;</p>
<p>Tirsdag d. 28. oktober 16.00-17.00 (in English)</p>
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/images_3.jpg"" alt="""" width=""225"" height=""224"" /><img title="""" src=""https://www.aakb.dk/files/content_images/images_3.jpg"" alt="""" width=""225"" height=""224"" />&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/aaben_bog_lille.jpg,BookTalks byder på læseoplevelser fra blandt andre personalet på biblioteket ,Møllegade 1,1,10.200179,2014-10-07 16:00:00,56.156617,1223,11031,2014-12-08 17:44:12
1,Aarhus,2014-11-07 14:30:00,Kom i gang med apps på android tablet/smartphone,https://www.aakb.dk/node/10955,0,2014-11-06T00:00:24,"
<p>Hvad er en app? Hvordan kommer jeg i gang med at finde og hente app's via Google Play Butik? Hvad skal jeg være opmærksom på?</p>
<p>Hovedbibliotekets værksteder er et uformelt forum, hvor vi ved fælles hjælp kommer i gang eller kommer videre med tablets og smartphones via dialog og erfaringsudveksling.</p>
<p>Der vil ikke som sådan være et oplæg eller planlagte opgaver, men der vil være en underviser tilstede, som kan hjælpe med spørgsmål og inspirere til fælles dialog.</p>
<p>Vi mødes i kælderen.</p>
<p>&nbsp;</p>
<p><strong>Forudsætninger:</strong> Begynderniveau. Medbring egen andriod tablet eller smartphone samt google konto og/eller kreditkortoplysninger.</p>
<p>&nbsp;</p>
<p>Det er gratis at deltage i værkstedet, men <em>tilmelding er nødvendig.</em></p>
<p>Du kan tilmelde dig på den grønne knap nedenfor.</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/ipad.jpg"" alt="""" width=""200"" height=""300"" /></p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/apps.jpg,"Apps, apps, apps - alle snakker om dem, men hvad er det og hvordan kan de bruges? Har du endnu ikke fået hul på det med at bruge apps på din android tablet/smartphone, så kan du kom ned til værksted på Hovedbiblioteket!",Møllegade 1,0,10.200179,2014-11-07 13:00:00,56.156617,1179,10955,2014-12-08 17:44:12
40,Tranbjerg,2014-11-12 11:00:00,Eventyrlig skattejagt,https://www.aakb.dk/node/11017,0,2014-09-29T10:30:40,"
<p><img src=""https://www.aakb.dk/files/content_images/klodshans_1.jpg"" alt="""" title="""" width=""179"" height=""232"" />&nbsp;</p>
<p>&nbsp;</p>
<p>Nogle af tingene fra eventyrbøgerne er sluppet ud. Bl.a. det giftige æble fra Snehvide, træskoen fra Klods Hans og prinsessens ært er væk!</p>
<p>Kom og hjælp os med at finde tingene, så vi igen kan læse eventyrerne. Efter skattejagten slutter vi af med højtlæsning.</p>
<p><strong>For børn fra 5 år og opefter.</strong></p>
<p>Tilmelding via bibliotekets hjemmeside.</p>
",8310,Tranbjerg Bibliotek,https://www.aakb.dk/files/list_images/klodshans_1.jpg,"Åhh nej, onde kræfter har været forbi på biblioteket!",Kirketorvet 6,2,10.135585,2014-11-12 10:00:00,56.091095,1217,11017,2014-12-08 17:44:12
55,Åby,2014-11-29 00:00:00,Anders Frølund udstiller på Åby Bibliotek,https://www.aakb.dk/node/11456,0,2014-11-03T14:53:48,"
<p>Anders Frølund maler oftest med stærke farver i akryl på lærred. Kontrasten i farverne skaber spæn- dingen i billedet. Hans teknik er enten at male med svamp i tynde, transparente farver inspireret af akvarelteknikken - eller med spatel i tykkere lag. Han starter ofte et billede uden en klar id6 og lader farverne og de motiveL der opstår; inspirere ham. Især svampeteknikken er svær at styre, og det er det, der gør det spændende, fordi der opstår former og figurer; der ikke var planlagt. Hans billeder er enten abstrakte eller inspireret af landskaber med stærke himmel-, hav- og naturmotiver. Anders Frølund er autodidakt, har malet i 20 år og har deltaget i mange forskellige tegne- og malekurser. De senere år er Anders Frølund begyndt at deltage i udstillinger.</p>
<p><img src=""https://www.aakb.dk/files/content_images/billede.jpg"" alt=""Anders Frølund"" width=""570"" height=""212"" /></p>
",8230,Åby Bibliotek,https://www.aakb.dk/files/list_images/billede1.jpg,"Der er fernisering lørdag, den 1. november kl 14-16. Anders Frølund er en lokal kunstner.
",Ludvig Feilbergs Vej 7,2,10.162515,2014-11-01 00:00:00,56.156438,1450,11456,2014-12-08 17:44:12
34,Risskov,2015-01-14 19:30:00,Hvordan skaber man læselyst for sit barn? ,https://www.aakb.dk/node/11521,0,2014-11-18T10:27:26,"
<p><img src=""https://www.aakb.dk/files/content_images/laeselystlille.jpg"" alt="""" title="""" width=""150"" height=""212"" /></p>
<p>Foredraget henvender sig til forældre med børn førskolealderen og indskolingen i alderen 5-8 år.</p>
<p>Inge Hegelund er uddannet folkeskolelærer og læsevejleder med 18 års erfaring, hvor hun primært har beskæftiget sig med læseindlæring og læsevanskeligheder.</p>
<p>Ligeledes har hun firmaet Læselyst, som udbyder privat læseundervisning samt konsulentbistand.</p>
",8240,Risskov Bibliotek,https://www.aakb.dk/files/list_images/laeselystlille.jpg,"Inge Hegelund gennemgår børns skriftsproglige og læsemæssige udvikling og giver gode fif og ideer til, hvordan man understøtter et godt læsemiljø i hjemmet, der sprogstimulerer og giver barnet læselyst.",Fortebakken 1,2,10.223633,2015-01-14 18:30:00,56.193761,1478,11521,2014-12-08 17:44:12
36,Sabro,2014-11-27 19:00:00,Strikkecafé,https://www.aakb.dk/node/10866,20,2014-10-28T12:10:56,"
<p><img src=""https://www.aakb.dk/files/content_images/images4q6322px_1.jpg"" alt="""" title="""" width=""265"" height=""190"" /></p>
<p>Strikkecaféen afvikles hver gang på Sabro Bibliotek.</p>
<p>Hold øje med bibliotekets hjemmeside, da der kan forekomme ændringer.</p>
<p>Kom med godt humør og strikketøj.</p>
<p>Tilmelding er ikke nødvendigt.</p>
<p>Pris pr. gang 20,- medbring selv kaffe/te, der vil være lidt til kaffen/teen.</p>
",8471,Sabro Bibliotek,https://www.aakb.dk/files/list_images/images4q6322px1_1.jpg,Sabro Biblioteks Venner fortsætter succesen med  strikkecafeer 3 torsdage i efteråret 2014:,Sabro Skolevej 4,1,10.023125,2014-11-27 19:00:00,56.211735,1129,10866,2014-12-08 17:44:12
36,Sabro,2014-11-10 19:00:00,Skumringstime,https://www.aakb.dk/node/10867,0,2014-10-28T12:10:56,"
<p><img src=""https://www.aakb.dk/files/content_images/stallo_bild_180x2701.jpg"" alt="""" title="""" width=""180"" height=""270"" /></p>
<p>Sabro Biblioteks Venner og Sabro Bibliotek deltager igen i år i Foreningen Nordens oplæsning af en fælles tekst i hele Norden, samt dele af Baltikum.</p>
<p>Arrangementet i stearinlysenes skær er på Sabro Bibliotek, der vil blive serveret en kop kaffe/te med småkager.</p>
<p>Tilmelding ikke nødvendigt.</p>
",8471,Sabro Bibliotek,https://www.aakb.dk/files/list_images/stallo_bild_180x27012.jpg,Oplæsning i stearinlysenes skær.,Sabro Skolevej 4,1,10.023125,2014-11-10 19:00:00,56.211735,1130,10867,2014-12-08 17:44:12
1,Aarhus,2014-09-17 18:00:00,Skriv dig ud af skuffen,https://www.aakb.dk/node/11191,0,2014-09-04T14:21:23,"
<p>Den eneste forudsætning for at deltage i de fire workshops er, at man har lyst til at arbejde med tekst og oplæsning.</p>
<p>Vi beskæftiger os primært med korte tekster – her særligt lyrik og poesi.</p>
<p>&nbsp;</p>
<p>Arrangementet ligger én gang om måneden, det er gratis og man møder bare op. Det er muligt at komme midt i en sæson, men jo oftere man er med, jo mere får vi ud af det.</p>
<p>&nbsp;</p>
<p>Arrangementet er lavet i samarbejde med HAPS (Hele Aarhus’ Poetry Slam)</p>
<p>Poetry Slam er en form for performance poesi, hvor præsentation og det talte ord spiller en rolle i fremførelsen af digtet. Der er dog både plads til folk der vil slamme, og ikke vil slamme. Oplæsningsdelen er en god måde at teste sin tekst af på, og den giver deltagerne mod på at komme ud af skuffen.</p>
<p>Sidste sæson havde HAPS en succesfuld oplæsningsaften på Løves, som med sikkerhed vil blive arrangeret igen så man kan få taget sin digter-mødom, eller blot få sine tekster ud til endnu flere mennesker.</p>
<p>&nbsp;</p>
<p>”Skriv dig ud af skuffen” finder sted i Hallen på Hovedbiblioteket på følgende dage:</p>
<p>Onsdag 17. september kl. 16-18</p>
<p>Onsdag 22.oktober kl. 16-18</p>
<p>Onsdag 19. november kl. 16-18</p>
<p>Onsdag 17. december kl. 16-18</p>
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/mellem2.jpg"" alt="""" width=""467"" height=""350"" /></p>
<p>&nbsp;</p>
<p><br />
</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/lille_0.jpg,Skriv dig ud af skuffen er workshops der både henvender sig til nybegyndere og erfarne skrivere,Møllegade 1,1,10.200179,2014-09-17 16:00:00,56.156617,1308,11191,2014-12-08 17:44:12
1,Aarhus,2014-11-01 14:00:00,NaNoWriMo,https://www.aakb.dk/node/11301,0,2014-10-28T13:06:19,"
<p>NaNoWriMo står for National Novel Writing Month, en international event, hvor man skriver sin helt egen roman i løbet af november.</p>
<p>&nbsp;</p>
<p>Alle er velkommen til de forskellige workshops og er du barn eller ung, bestemmer du selv hvor lang romanen skal være. Er du derimod voksen, skal romanen være mindst 50.000 ord (hvis du vil vinde). Du kan læse mere om hele konceptet og om præmierne <a href=""http://nanowrimo.org/sponsor-offers"" target=""_blank"">her</a></p>
<p>&nbsp;</p>
<p>Hvis du vil være med, så mødes vi hver lørdag i november fra kl. 12.00 til 14.00 i kælderen på Hovedbiblioteket i Aarhus, hvor vi hjælper hinanden med at skrive.&nbsp;</p>
<p>&nbsp;</p>
<p>Det bliver både hyggeligt og lærerigt!&nbsp;<br />
&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/skrivevaerksted2_3.jpg"" alt="""" width=""480"" height=""320"" /></p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/skrivevaerksted2_2.jpg,National Novel Writing Month,Møllegade 1,1,10.200179,2014-11-01 12:00:00,56.156617,1374,11301,2014-12-08 17:44:12
38,Solbjerg,2014-11-27 10:00:00,Suttog - børneteater for børn fra 1½-4 år,https://www.aakb.dk/node/11035,0,2014-08-25T12:25:10,"
<p><img src=""https://www.aakb.dk/files/content_images/suttog0.jpg"" alt="""" title="""" width=""300"" height=""200"" /></p>
<p>&nbsp;</p>
<p>Barkentins Teater fra Ribe har lavet en forestilling for de mindste og deres voksne om de ""store"" livsværdier, når man ikke selv er så stor.</p>
",8355,Solbjerg Bibliotek,https://www.aakb.dk/files/list_images/suttog0.jpg,"Om at spise, sove og bruge eller ikke bruge sut.",Kærgårdsvej 4,0,10.08479,2014-11-27 10:00:00,56.042783,1230,11035,2014-12-08 17:44:12
1,Aarhus,2014-11-15 14:00:00,NaNoWriMo,https://www.aakb.dk/node/11303,0,2014-10-28T13:07:29,"
<p>NaNoWriMo står for National Novel Writing Month, en international event, hvor man skriver sin helt egen roman i løbet af november.</p>
<p>Alle er velkommen til de forskellige workshops og er du barn eller ung, bestemmer du selv hvor lang romanen skal være. Er du derimod voksen, skal romanen være mindst 50.000 ord (hvis du vil vinde). Du kan læse mere om hele konceptet og om præmierne&nbsp;<a href=""http://nanowrimo.org/sponsor-offers"" target=""_blank"">her</a></p>
<p>Hvis du vil være med, så mødes vi hver lørdag i november fra kl. 12.00 til 14.00 i kælderen på Hovedbiblioteket i Aarhus, hvor vi hjælper hinanden med at skrive.</p>
<p>&nbsp;</p>
<p>Det bliver både hyggeligt og lærerigt!</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/skrivevaerksted2_2.jpg"" alt="""" width=""480"" height=""320"" /></p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/skrivevaerksted2_1.jpg,National Novel Writing Month,Møllegade 1,1,10.200179,2014-11-15 12:00:00,56.156617,1376,11303,2014-12-08 17:44:12
36,Sabro,2014-11-17 11:00:00,Ole Lukøje med Eventyrværkstedet,https://www.aakb.dk/node/11109,0,2014-10-28T12:10:56,"
<p>Ole Lukøje er en sød og filurlig figur, der tager sit publikum med til fantasifulde og pudsige drømmesteder.</p>
<p> Vi sejler ned af en flod, møder en myg og en sommerfugl, sejler videre og kommer ved solnedgang til de store mørke og fortryllende skove.</p>
<p>&nbsp;Senere tryller vi os langt ud på det vilde hav, og her møder vi storken på sin rejse til Afrika.</p>
<p>Ole Lukøje er historiefortælleren, der pirrer børnenes sanser og fantasi gennem sang og musik, lydeffekter, dukkespil og flotte billeder  En sanserig og musisk oplevelse for både små og store.</p>
<p>Forestillingen er for de 3 - 6 årige.</p>
<p>Tilmelding på tlf 8940 9500 mandag og onsdag fra den 3. november</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
",8471,Sabro Bibliotek,None,Eventyrteatret fortæller historien om Ole Lukøje for de 3-6 årige. I forstillingen indgår både musik og dukker.,Sabro Skolevej 4,1,10.023125,2014-11-17 10:00:00,56.211735,1256,11109,2014-12-08 17:44:12
38,Solbjerg,2014-11-17 21:00:00,Fra Sherlock Holmes til Carl Mørck  OBS AFLYST,https://www.aakb.dk/node/11045,0,2014-11-17T12:23:50,"
<p>&nbsp;<img src=""https://www.aakb.dk/files/content_images/foredrag_-_forfatterskabet1.jpg"" alt="""" title="""" width=""400"" height=""254"" /></p>
<p>Søren &amp; Morten Ellemose er tvillinger og skriver romaner i fællesskab. Mere end 20 titler er det blevet til og desuden en lang række foredrag om så forskellige emner som erhvervshistoriske skandaler, AP-Møller Mærsk, kriminalgåder samt livet som forfatter og selvudgiver.</p>
<p>Med udgangspunkt i deres egen krimitrilogi om Manus Albino, gennemgår brødrene i dette foredrag kriminalromanens fascinerende verden og fortæller både muntert og makabert om mord, opklaringsarbejde, berømte romanfigurer og deres skabere.</p>
<p>Få et indblik i en verden, som har fascineret læsere i mere end 100 år og i 2014 er mere populær end nogensinde.</p>
<p><strong>Gratis billetter kan bestilles via bibliotekets hjemmeside</strong>.</p>
",8355,Solbjerg Bibliotek,https://www.aakb.dk/files/list_images/fasandraeberne.jpg,"Kom helt tæt på arsenik i kaffen, forrådnelsesprocesser og paraplymord.",Kærgårdsvej 4,2,10.08479,2014-11-17 19:00:00,56.042783,1233,11045,2014-12-08 17:44:12
1,Aarhus,2014-08-25 11:00:00,Mandagsfilm i børnebiblioteket,https://www.aakb.dk/node/10556,0,2014-08-21T13:28:44,"
<p>Mandag er filmdag i børnebiblioteket! Kom og se korte, sjove og underholdende film med dine forældre og andre børn. Vi viser både tegnefilm, animationsfilm og spillefilm, og så er det gratis at se med.</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/colourbox2663548_2.jpg,Vi viser film for de 2-5 årige hver mandag,Møllegade 1,1,10.200179,2014-08-25 10:30:00,56.156617,913,10556,2014-12-08 17:44:12
1,Aarhus,2014-12-17 18:00:00,Skriv dig ud af skuffen,https://www.aakb.dk/node/11194,0,2014-09-04T14:21:23,"
<p>Den eneste forudsætning er, at man har lyst til at arbejde med tekst og oplæsning. Vi beskæftiger os primært med korte tekster – her særligt lyrik og poesi. Arrangementet ligger én gang om måneden, det er gratis og man møder bare op. Det er muligt at komme midt i en sæson, men jo oftere man er med, jo mere får vi ud af det.</p>
<p>&nbsp;</p>
<p>Arrangementet er lavet i samarbejde med HAPS (Hele Aarhus’ Poetry Slam) Poetry Slam er en form for performance poesi, hvor præsentation og det talte ord spiller en rolle i fremførelsen af digtet. Der er dog både plads til folk der vil slamme, og ikke vil slamme. Oplæsningsdelen er en god måde at teste sin tekst af på, og den giver deltagerne mod på at komme ud af skuffen. Sidste sæson havde HAPS en succesfuld oplæsningsaften på Løves, som med sikkerhed vil blive arrangeret igen så man kan få taget sin digter-mødom, eller blot få sine tekster ud til endnu flere mennesker.</p>
<p>&nbsp;</p>
<p>”Skriv dig ud af skuffen” finder sted i Hallen på Hovedbiblioteket Onsdag 17. december kl. 16-18</p>
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/mellem_0.jpg"" alt="""" width=""524"" height=""350"" /></p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/lille_billede.jpg,Skriv dig ud af skuffen er workshops der både henvender sig til nybegyndere og erfarne skrivere.  ,Møllegade 1,2,10.200179,2014-12-17 16:00:00,56.156617,1311,11194,2014-12-08 17:44:12
1,Aarhus,2014-09-25 11:00:00,Babyrytmik ved Aarhus Musikskole,https://www.aakb.dk/node/10485,50,2014-09-04T14:21:23,"
<p class=""MsoNormal"">Babyer synger før de taler! De leger med lyde, tonehøjder og synger med i deres eget pludrende sprog. De hviner og griner, når de danser rundt på mors arm eller tager en rideranketur på fars ben. Når man synger og danser med sit barn, skabes et unikt samvær mellem forældre og barn, hvor kontakt og musik er i centrum for en sanselig oplevelse for barnet.</p>
<p class=""MsoNormal"">Underviseren er Signe Thorborg, uddannet musik- og bevægelseslærer fra det Jyske Musikkonservatorium og til dagligt ansat ved Aarhus Musikskole.</p>
<p class=""MsoNormal"">For de 0-1 årige og deres forældre. Det er kun børn der skal have billet.</p>
<p class=""MsoNormal"">Arrangementet foregår i Salen.</p>
<p>&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/colourbox10359737_0.jpg,Børn - forældre - sanselig oplevelse,Møllegade 1,2,10.200179,2014-09-25 10:15:00,56.156617,882,10485,2014-12-08 17:44:12
1,Aarhus,2014-10-22 18:00:00,Skriv dig ud af skuffen,https://www.aakb.dk/node/11192,0,2014-09-04T14:21:23,"
<p>Den eneste forudsætning for at deltage i arrangementet er, at man har lyst til at arbejde med tekst og oplæsning. Vi beskæftiger os primært med korte tekster – her særligt lyrik og poesi. Arrangementet ligger én gang om måneden, det er gratis og man møder bare op. Det er muligt at komme midt i en sæson, men jo oftere man er med, jo mere får vi ud af det.</p>
<p>&nbsp;</p>
<p>Arrangementet er lavet i samarbejde med HAPS (Hele Aarhus’ Poetry Slam) Poetry Slam er en form for performance poesi, hvor præsentation og det talte ord spiller en rolle i fremførelsen af digtet. Der er dog både plads til folk der vil slamme, og ikke vil slamme. Oplæsningsdelen er en god måde at teste sin tekst af på, og den giver deltagerne mod på at komme ud af skuffen.</p>
<p>Sidste sæson havde HAPS en succesfuld oplæsningsaften på Løves, som med sikkerhed vil blive arrangeret igen så man kan få taget sin digter-mødom, eller blot få sine tekster ud til endnu flere mennesker.</p>
<p>&nbsp;</p>
<p>”Skriv dig ud af skuffen” finder sted i Hallen på Hovedbiblioteket på følgende dage:</p>
<p>Onsdag 22. oktober kl. 16-18</p>
<p>Onsdag 19. november kl. 16-18</p>
<p>Onsdag 17. december kl. 16-18</p>
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/mellem2_0.jpg"" alt="""" width=""467"" height=""350"" /><br />
</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/lille_1.jpg,Skriv dig ud af skuffen er workshops der både er for nybegyndere og erfarne skrivere,Møllegade 1,2,10.200179,2014-10-22 16:00:00,56.156617,1309,11192,2014-12-08 17:44:12
